lon,lat,olc_id
35.3199375,-14.4500625,5GQQG8X9+XXX
35.3000625,-14.4999375,5GQQG822+22R
35.0200625,-14.2000625,5GQQQ2XC+X2R
35.6100625,-14.4899375,5GQQGJ66+222
35.5900625,-14.4399375,5GQQHH6R+225
35.6299375,-14.4399375,5GQQHJ6H+2X5
35.5600625,-14.4099375,5GQQHHR6+225
35.5900625,-14.5300625,5GQQFH9R+X2X
35.4399375,-14.4800625,5GQQGC9Q+XXX
35.4399375,-14.4099375,5GQQHCRQ+2X5
35.0300625,-13.6500625,5GRQ82XJ+X2X
35.0399375,-13.6599375,5GRQ82RQ+2X5
34.9200625,-13.7300625,5GRP7W9C+X2R
34.9000625,-13.7300625,5GRP7W92+X2R
34.8799375,-13.6800625,5GRP8V9H+XXX
34.9200625,-13.6800625,5GRP8W9C+X2R
35.6100625,-14.7499375,5GQQ7J26+22R
35.6800625,-14.7899375,5GQQ6M6J+222
35.7299375,-14.7699375,5GQQ6PJH+2X5
35.6999375,-14.7600625,5GQQ6MQX+XXX
35.5200625,-14.9300625,5GQQ3G9C+X2R
35.0399375,-14.8900625,5GQQ425Q+XXX
35.1399375,-14.8799375,5GQQ44CQ+2X5
35.0699375,-14.9099375,5GQQ33R9+2X5
35.5300625,-15.2000625,5GPQQGXJ+X2X
35.5099375,-15.2100625,5GPQQGQ5+XXX
35.4499375,-15.2199375,5GPQQCJX+2XX
35.4000625,-15.1899375,5GPQRC62+222
35.3799375,-15.1299375,5GPQV9CH+2X5
35.3799375,-15.1899375,5GPQR96H+2X5
35.3799375,-15.0900625,5GPQW95H+XXX
35.4499375,-15.0699375,5GPQWCJX+2X5
35.4200625,-15.1500625,5GPQRCXC+X2R
35.4300625,-15.1400625,5GPQVC5J+X2R
35.2500625,-14.8599375,5GQQ47R2+22X
35.2899375,-15.1599375,5GPQR7RQ+2X5
35.1999375,-15.2199375,5GPQQ5JX+2XX
35.2700625,-15.1700625,5GPQR7HC+X2R
35.2299375,-15.1400625,5GPQV65H+XXX
35.1999375,-15.1200625,5GPQV5HX+XXX
35.2700625,-15.0799375,5GPQW7CC+222
35.2500625,-15.0600625,5GPQW7Q2+X2X
35.4000625,-15.0100625,5GPQXCQ2+X2R
35.2899375,-15.0300625,5GPQX79Q+XXX
35.3000625,-14.9899375,5GQQ2862+222
35.1599375,-15.0900625,5GPQW555+XXX
35.0900625,-15.1400625,5GPQV35R+X2X
35.0699375,-15.1700625,5GPQR3H9+XXX
35.0699375,-15.1599375,5GPQR3R9+2X5
35.0699375,-15.1200625,5GPQV3H9+XXX
35.6599375,-14.9099375,5GQQ3MR5+2X5
35.5900625,-14.8599375,5GQQ4HRR+22X
35.5900625,-14.9899375,5GQQ2H6R+225
35.5699375,-14.9200625,5GQQ3HH9+XXX
35.6500625,-14.9399375,5GQQ3M62+222
35.6299375,-14.8700625,5GQQ4JHH+XXX
35.8000625,-14.9300625,5GQQ3R92+X2R
35.8000625,-14.9399375,5GQQ3R62+222
35.7400625,-14.9200625,5GQQ3PHR+X2R
35.1500625,-15.0999375,5GPQW522+222
35.1200625,-15.1200625,5GPQV4HC+X2R
35.0000625,-14.7899375,5GQQ6262+225
35.0699375,-15.0199375,5GPQX3J9+2X5
35.1100625,-15.0399375,5GPQX466+222
35.0799375,-15.0699375,5GPQW3JH+2X5
35.1399375,-15.2000625,5GPQQ4XQ+XXX
35.0799375,-15.1400625,5GPQV35H+XXX
35.0799375,-15.0999375,5GPQW32H+2X5
34.9399375,-15.0900625,5GPPWW5Q+XXX
34.9300625,-15.2300625,5GPPQW9J+X2R
34.8600625,-15.2800625,5GPPPV96+X2R
34.9300625,-15.2899375,5GPPPW6J+222
35.0500625,-15.1800625,5GPQR392+X2R
35.2500625,-14.7800625,5GQQ6792+X2X
35.0200625,-15.0699375,5GPQW2JC+222
34.9900625,-15.0399375,5GPPXX6R+222
35.0300625,-15.3100625,5GPQM2QJ+X2X
35.0200625,-15.2000625,5GPQQ2XC+X2R
35.2700625,-14.9000625,5GQQ37XC+X2R
35.1999375,-14.7999375,5GQQ652X+2X5
34.9499375,-14.8799375,5GQP4WCX+2X5
35.1599375,-14.7699375,5GQQ65J5+2X5
35.6200625,-14.6800625,5GQQ8J9C+X2R
35.8100625,-14.6099375,5GQQ9RR6+22X
35.8100625,-14.6899375,5GQQ8R66+225
35.7599375,-14.7300625,5GQQ7Q95+XXX
35.8600625,-14.6700625,5GQQ8VH6+X2R
35.8499375,-14.6599375,5GQQ8RRX+2X5
35.2100625,-14.9800625,5GQQ2696+X2R
35.2299375,-14.9899375,5GQQ266H+2X5
35.2400625,-14.9600625,5GQQ26QR+X2R
35.1299375,-14.8199375,5GQQ54JH+2X5
34.9300625,-14.9200625,5GQP3WHJ+X2R
35.2800625,-14.8100625,5GQQ57QJ+X2X
35.1899375,-14.9800625,5GQQ259Q+XXX
35.4499375,-14.9000625,5GQQ3CXX+XXX
35.4600625,-14.8700625,5GQQ4FH6+X2R
35.4900625,-14.8599375,5GQQ4FRR+22R
34.9300625,-14.9600625,5GQP2WQJ+X2R
35.4699375,-14.8299375,5GQQ5FC9+2X5
35.4799375,-14.9399375,5GQQ3F6H+2X5
35.3799375,-14.8700625,5GQQ49HH+XXX
34.9499375,-14.9500625,5GQP2WXX+XXX
35.3799375,-14.7800625,5GQQ699H+XXX
35.3000625,-14.8799375,5GQQ48C2+222
35.3499375,-14.7600625,5GQQ68QX+XXX
35.5300625,-14.9600625,5GQQ2GQJ+X2X
35.5399375,-14.7800625,5GQQ6G9Q+XXX
35.5099375,-14.7999375,5GQQ6G25+2X5
35.5300625,-14.8199375,5GQQ5GJJ+225
35.3299375,-15.9899375,5GPQ286H+2X5
35.4200625,-15.8499375,5GPQ5C2C+222
35.3899375,-15.9899375,5GPQ296Q+2X5
35.6200625,-15.7999375,5GPQ6J2C+222
35.5500625,-15.7300625,5GPQ7H92+X2R
35.6200625,-15.5799375,5GPQCJCC+222
35.6299375,-15.5199375,5GPQFJJH+2X5
35.6200625,-15.5300625,5GPQFJ9C+X2R
35.5500625,-15.6299375,5GPQ9HC2+222
35.6500625,-15.6899375,5GPQ8M62+222
35.6899375,-15.7199375,5GPQ7MJQ+2XX
35.7299375,-15.6899375,5GPQ8P6H+2X5
35.3499375,-16.1099375,5GMQV8RX+2XX
35.8199375,-15.5100625,5GPQFRQ9+XXX
35.7800625,-15.5799375,5GPQCQCJ+225
35.8000625,-15.6299375,5GPQ9RC2+222
35.6500625,-15.7999375,5GPQ6M22+222
35.7599375,-15.7699375,5GPQ6QJ5+2X5
35.8100625,-15.7399375,5GPQ7R66+225
35.7100625,-15.8400625,5GPQ5P56+X2R
35.5799375,-15.7100625,5GPQ7HQH+XXX
35.5399375,-16.0999375,5GMQWG2Q+2X5
35.4699375,-16.0799375,5GMQWFC9+2X5
35.4300625,-15.9899375,5GPQ2C6J+222
35.5000625,-15.9399375,5GPQ3G62+225
35.5399375,-15.9200625,5GPQ3GHQ+XXX
35.6200625,-16.0699375,5GMQWJJC+222
35.6599375,-16.0199375,5GMQXMJ5+2X5
35.6500625,-15.9800625,5GPQ2M92+X2R
35.6800625,-16.0300625,5GMQXM9J+X2R
35.8000625,-15.8799375,5GPQ4RC2+222
35.3199375,-15.7199375,5GPQ78J9+2XX
35.3700625,-15.6800625,5GPQ899C+X2R
35.4799375,-15.6500625,5GPQ8FXH+XXX
34.8000625,-15.4000625,5GPPHRX2+X2R
34.5200625,-15.6500625,5GPP8GXC+X2R
34.6299375,-15.4500625,5GPPGJXH+XXX
34.6700625,-15.2899375,5GPPPM6C+222
34.6500625,-15.2699375,5GPPPMJ2+222
34.5999375,-15.4300625,5GPPHH9X+XXX
34.8199375,-15.5199375,5GPPFRJ9+2X5
34.8199375,-15.4999375,5GPPGR29+2XX
34.4900625,-15.4800625,5GPPGF9R+X2R
34.5099375,-15.5799375,5GPPCGC5+2X5
34.9000625,-15.3799375,5GPPJWC2+222
34.7800625,-15.3900625,5GPPJQ5J+X2X
34.7899375,-15.3700625,5GPPJQHQ+XXX
34.7800625,-15.3499375,5GPPMQ2J+225
34.8299375,-15.4300625,5GPPHR9H+XXX
34.8000625,-15.3700625,5GPPJRH2+X2R
34.7899375,-15.3900625,5GPPJQ5Q+XXX
34.7299375,-15.5199375,5GPPFPJH+2X5
34.7100625,-15.6299375,5GPP9PC6+222
34.6999375,-15.5999375,5GPPCM2X+2X5
34.6399375,-15.6299375,5GPP9JCQ+2X5
34.5900625,-15.6299375,5GPP9HCR+225
34.6800625,-15.5900625,5GPPCM5J+X2R
34.6999375,-15.5900625,5GPPCM5X+XXX
34.7199375,-15.5799375,5GPPCPC9+2X5
34.6999375,-15.5399375,5GPPFM6X+2X5
34.7299375,-15.5600625,5GPPCPQH+XXX
34.7700625,-15.5100625,5GPPFQQC+X2R
34.7400625,-15.5300625,5GPPFP9R+X2R
34.7100625,-15.5699375,5GPPCPJ6+222
34.7500625,-15.5100625,5GPPFQQ2+X2X
34.7100625,-15.5999375,5GPPCP26+222
34.7599375,-15.5100625,5GPPFQQ5+XXX
34.7400625,-15.5600625,5GPPCPQR+X2R
34.8299375,-15.4399375,5GPPHR6H+2X5
34.6899375,-15.3799375,5GPPJMCQ+2X5
34.6500625,-15.3400625,5GPPMM52+X2R
34.6700625,-15.3499375,5GPPMM2C+222
34.6800625,-15.3199375,5GPPMMJJ+222
34.6399375,-15.3199375,5GPPMJJQ+2X5
34.7100625,-15.3199375,5GPPMPJ6+222
34.6899375,-15.3100625,5GPPMMQQ+XXX
34.7100625,-15.3299375,5GPPMPC6+222
34.7100625,-15.3499375,5GPPMP26+222
34.6399375,-15.3900625,5GPPJJ5Q+XXX
34.6700625,-15.4899375,5GPPGM6C+222
34.6399375,-15.4000625,5GPPHJXQ+XXX
34.6299375,-15.4099375,5GPPHJRH+2X5
34.6500625,-15.4500625,5GPPGMX2+X2R
34.6700625,-15.2600625,5GPPPMQC+X2R
34.6599375,-15.2699375,5GPPPMJ5+2X5
34.6599375,-15.4300625,5GPPHM95+XXX
34.5999375,-15.2999375,5GPPPH2X+2X5
34.5799375,-15.3400625,5GPPMH5H+XXX
34.5799375,-15.3199375,5GPPMHJH+2X5
34.5600625,-15.3400625,5GPPMH56+X2X
34.5200625,-15.3499375,5GPPMG2C+222
34.6500625,-15.3799375,5GPPJMC2+222
34.6399375,-15.2699375,5GPPPJJQ+2X5
34.6700625,-15.3299375,5GPPMMCC+222
34.6800625,-15.2999375,5GPPPM2J+222
34.7700625,-15.3299375,5GPPMQCC+222
34.7700625,-15.3400625,5GPPMQ5C+X2R
34.7500625,-15.2800625,5GPPPQ92+X2X
34.7400625,-15.2800625,5GPPPP9R+X2R
34.7700625,-15.4200625,5GPPHQHC+X2R
34.7800625,-15.4000625,5GPPHQXJ+X2X
34.7199375,-15.7000625,5GPP7PX9+XXX
34.8000625,-15.3900625,5GPPJR52+X2R
34.4200625,-15.7600625,5GPP6CQC+X2R
34.4200625,-15.6800625,5GPP8C9C+X2R
34.4300625,-15.6599375,5GPP8CRJ+222
33.6100625,-11.9200625,5GWM3JH6+X2R
33.4200625,-11.7699375,5GWM6CJC+222
33.3799375,-11.7800625,5GWM699H+XXX
33.6399375,-12.0199375,5GVMXJJQ+2X5
33.8000625,-11.8799375,5GWM4RC2+222
33.7599375,-11.9099375,5GWM3QR5+2X5
33.7599375,-11.8599375,5GWM4QR5+2XX
33.7899375,-11.8700625,5GWM4QHQ+XXX
33.4600625,-11.6700625,5GWM8FH6+X2R
33.4099375,-11.5999375,5GWMCC25+2X5
33.6500625,-11.6500625,5GWM8MX2+X2R
33.6700625,-11.5499375,5GWMFM2C+222
33.6200625,-11.5900625,5GWMCJ5C+X2R
33.5200625,-12.0900625,5GVMWG5C+X2R
33.4000625,-11.5399375,5GWMFC62+222
33.9000625,-12.4899375,5GVMGW62+222
33.7899375,-12.4300625,5GVMHQ9Q+XXX
33.4200625,-12.1200625,5GVMVCHC+X2R
33.7700625,-12.3900625,5GVMJQ5C+X2R
34.0600625,-12.5499375,5GVPF326+225
34.0900625,-12.5499375,5GVPF32R+225
33.7100625,-12.4000625,5GVMHPX6+X2R
33.7199375,-12.3700625,5GVMJPH9+XXX
33.6899375,-12.4600625,5GVMGMQQ+XXX
33.5799375,-12.4800625,5GVMGH9H+XXX
33.6700625,-12.6400625,5GVM9M5C+X2R
33.7700625,-12.6099375,5GVM9QRC+22R
33.5999375,-12.5199375,5GVMFHJX+2X5
33.4399375,-11.4500625,5GWMGCXQ+XXX
33.4200625,-11.2800625,5GWMPC9C+X2R
33.5600625,-12.0999375,5GVMWH26+225
33.3000625,-11.4899375,5GWMG862+222
33.6800625,-12.0100625,5GVMXMQJ+X2R
33.5799375,-12.1299375,5GVMVHCH+2X5
33.4300625,-11.3799375,5GWMJCCJ+222
33.5900625,-11.2999375,5GWMPH2R+225
33.5999375,-11.5699375,5GWMCHJX+2X5
33.5500625,-11.4500625,5GWMGHX2+X2R
33.6999375,-11.4099375,5GWMHMRX+2X5
33.6800625,-11.4699375,5GWMGMJJ+22R
33.4399375,-12.2000625,5GVMQCXQ+XXX
33.6200625,-11.8599375,5GWM4JRC+22R
33.5300625,-11.7899375,5GWM6G6J+225
33.4799375,-12.3100625,5GVMMFQH+XXX
33.3700625,-12.2100625,5GVMQ9QC+X2R
33.3600625,-12.2399375,5GVMQ966+222
33.3799375,-12.2300625,5GVMQ99H+XXX
33.4900625,-11.9000625,5GWM3FXR+X2R
33.4000625,-12.1299375,5GVMVCC2+222
33.3600625,-12.0600625,5GVMW9Q6+X2R
33.3100625,-12.0600625,5GVMW8Q6+X2X
33.3899375,-11.9699375,5GWM29JQ+2XX
33.5399375,-11.8900625,5GWM4G5Q+XXX
33.6500625,-12.0900625,5GVMWM52+X2R
33.6200625,-12.2499375,5GVMQJ2C+22R
33.4300625,-12.0399375,5GVMXC6J+222
33.9499375,-11.0100625,5GWMXWQX+XXX
33.6399375,-11.0900625,5GWMWJ5Q+XXX
33.5900625,-11.1500625,5GWMRHXR+X2X
33.5399375,-11.1299375,5GWMVGCQ+2X5
33.9200625,-11.0499375,5GWMXW2C+222
33.8299375,-11.0300625,5GWMXR9H+XXX
33.8000625,-11.0300625,5GWMXR92+X2R
33.7800625,-11.0600625,5GWMWQQJ+X2X
33.7899375,-11.0999375,5GWMWQ2Q+2X5
33.5399375,-12.3299375,5GVMMGCQ+2X5
33.8199375,-11.1700625,5GWMRRH9+XXX
33.8400625,-11.2199375,5GWMQRJR+22X
33.8700625,-11.0999375,5GWMWV2C+222
33.8799375,-11.0999375,5GWMWV2H+2X5
33.9200625,-11.1800625,5GWMRW9C+X2R
33.9600625,-11.1599375,5GWMRXR6+222
33.9699375,-11.1800625,5GWMRX99+XXX
33.9000625,-11.1899375,5GWMRW62+222
33.5799375,-12.3299375,5GVMMHCH+2X5
33.8700625,-11.1700625,5GWMRVHC+X2R
33.6999375,-11.2499375,5GWMQM2X+2XX
33.5799375,-11.2000625,5GWMQHXH+XXX
33.6200625,-11.2399375,5GWMQJ6C+222
33.4200625,-11.2300625,5GWMQC9C+X2R
33.4699375,-11.2000625,5GWMQFX9+XXX
33.4200625,-11.1700625,5GWMRCHC+X2R
33.9600625,-11.2399375,5GWMQX66+222
33.6599375,-12.3100625,5GVMMMQ5+XXX
33.9399375,-10.9999375,5GXM2W2Q+2XX
33.8700625,-11.2300625,5GWMQV9C+X2R
33.6899375,-12.3499375,5GVMMM2Q+2X5
33.4399375,-11.9699375,5GWM2CJQ+2XX
33.7100625,-12.1500625,5GVMRPX6+X2R
33.7500625,-12.1700625,5GVMRQH2+X2X
33.8000625,-12.0799375,5GVMWRC2+222
33.7299375,-12.1400625,5GVMVP5H+XXX
33.4699375,-11.9200625,5GWM3FH9+XXX
33.7899375,-11.9999375,5GWM2Q2Q+2XX
33.6800625,-11.9800625,5GWM2M9J+X2R
33.7400625,-11.9099375,5GWM3PRR+222
33.6399375,-11.8900625,5GWM4J5Q+XXX
33.7100625,-11.7999375,5GWM6P26+222
33.5399375,-11.6099375,5GWM9GRQ+2XX
33.5399375,-11.6700625,5GWM8GHQ+XXX
33.7299375,-12.5799375,5GVMCPCH+2X5
33.6999375,-12.6099375,5GVM9MRX+2XX
33.6899375,-12.6099375,5GVM9MRQ+2XX
33.8400625,-12.0199375,5GVMXRJR+225
33.9099375,-11.7600625,5GWM6WQ5+XXX
33.8899375,-11.7999375,5GWM6V2Q+2X5
33.8499375,-11.7800625,5GWM6R9X+XXX
33.8400625,-11.9600625,5GWM2RQR+X2X
33.7899375,-11.9099375,5GWM3QRQ+2X5
35.2400625,-16.7499375,5GMQ762R+22R
35.1899375,-16.7800625,5GMQ659Q+XXX
35.1800625,-16.4800625,5GMQG59J+X2R
35.1899375,-16.4099375,5GMQH5RQ+2X5
35.2299375,-16.4500625,5GMQG6XH+XXX
35.1500625,-17.1099375,5GJQV5R2+22R
35.1399375,-16.3700625,5GMQJ4HQ+XXX
35.2599375,-16.8799375,5GMQ47C5+2X5
35.2400625,-16.8700625,5GMQ46HR+X2R
35.2100625,-16.8799375,5GMQ46C6+222
35.1800625,-16.9200625,5GMQ35HJ+X2R
35.1700625,-17.0799375,5GJQW5CC+222
35.1100625,-17.0900625,5GJQW456+X2R
35.0699375,-17.0300625,5GJQX399+XXX
35.1100625,-17.0499375,5GJQX426+222
35.2299375,-17.0399375,5GJQX66H+2X5
35.1700625,-16.9699375,5GMQ25JC+22R
34.9699375,-16.6899375,5GMP8X69+2X5
35.0600625,-16.7300625,5GMQ7396+X2X
33.8899375,-13.0999375,5GRMWV2Q+2X5
33.8400625,-13.1599375,5GRMRRRR+225
33.7700625,-13.2600625,5GRMPQQC+X2R
33.8700625,-13.1899375,5GRMRV6C+222
33.9799375,-13.2899375,5GRMPX6H+2X5
34.0000625,-13.3400625,5GRPM252+X2X
33.9399375,-13.4000625,5GRMHWXQ+XXX
33.9399375,-13.4600625,5GRMGWQQ+XXX
34.0500625,-13.4800625,5GRPG392+X2R
33.9000625,-13.2300625,5GRMQW92+X2R
33.8700625,-13.4600625,5GRMGVQC+X2R
33.8100625,-13.3100625,5GRMMRQ6+X2X
34.0600625,-10.6899375,5GXP8366+225
33.9900625,-10.9200625,5GXM3XHR+X2R
34.0200625,-10.9099375,5GXP32RC+222
34.0099375,-10.8799375,5GXP42C5+2X5
33.9499375,-10.6700625,5GXM8WHX+XXX
34.1399375,-10.7600625,5GXP64QQ+XXX
34.1800625,-10.7499375,5GXP752J+22R
33.9699375,-10.4899375,5GXMGX69+2X5
34.1200625,-10.7699375,5GXP64JC+222
34.0799375,-10.7999375,5GXP632H+2X5
33.8299375,-10.5699375,5GXMCRJH+2X5
33.9699375,-10.7399375,5GXM7X69+2X5
33.9600625,-10.8100625,5GXM5XQ6+X2R
33.9399375,-10.7300625,5GXM7W9Q+XXX
33.7599375,-10.5900625,5GXMCQ55+XXX
33.7500625,-10.6500625,5GXM8QX2+X2X
34.1200625,-10.8199375,5GXP54JC+222
33.7599375,-10.6800625,5GXM8Q95+XXX
33.7199375,-10.5999375,5GXMCP29+2X5
33.6200625,-10.6899375,5GXM8J6C+222
33.5900625,-10.7899375,5GXM6H6R+225
33.9000625,-10.5999375,5GXMCW22+222
33.9000625,-10.6099375,5GXM9WR2+22R
33.9000625,-10.5699375,5GXMCWJ2+222
33.8799375,-10.6400625,5GXM9V5H+XXX
34.1299375,-10.6500625,5GXP84XH+XXX
34.1399375,-10.6400625,5GXP945Q+XXX
34.1399375,-10.6299375,5GXP94CQ+2X5
34.1299375,-10.6299375,5GXP94CH+2X5
34.1800625,-10.6099375,5GXP95RJ+22R
34.1700625,-10.5900625,5GXPC55C+X2R
34.0799375,-10.6400625,5GXP935H+XXX
34.1299375,-10.5799375,5GXPC4CH+2X5
34.0500625,-10.6400625,5GXP9352+X2R
34.0399375,-10.6500625,5GXP82XQ+XXX
34.0900625,-10.6200625,5GXP93HR+X2X
34.0399375,-10.8799375,5GXP42CQ+2X5
33.9499375,-10.9000625,5GXM3WXX+XXX
33.9399375,-10.8900625,5GXM4W5Q+XXX
34.1299375,-10.8700625,5GXP44HH+XXX
33.7599375,-10.9500625,5GXM2QX5+XXX
34.0200625,-10.8100625,5GXP52QC+X2R
33.6999375,-10.9500625,5GXM2MXX+XXX
33.7899375,-11.0100625,5GWMXQQQ+XXX
33.5799375,-10.9500625,5GXM2HXH+XXX
33.9799375,-10.9099375,5GXM3XRH+2X5
33.5300625,-10.7999375,5GXM6G2J+225
33.5099375,-10.8499375,5GXM5G25+2X5
33.5799375,-10.9200625,5GXM3HHH+XXX
33.9300625,-10.9699375,5GXM2WJJ+22R
33.3899375,-10.8700625,5GXM49HQ+XXX
33.3600625,-10.9399375,5GXM3966+222
34.0999375,-10.7199375,5GXP73JX+2XX
33.3700625,-10.8299375,5GXM59CC+222
33.4699375,-10.9999375,5GXM2F29+2XX
33.4499375,-10.9999375,5GXM2C2X+2XX
33.5600625,-10.9000625,5GXM3HX6+X2X
34.1500625,-10.7100625,5GXP75Q2+X2R
33.7899375,-10.7699375,5GXM6QJQ+2X5
33.6500625,-10.7300625,5GXM7M92+X2R
33.5900625,-10.8299375,5GXM5HCR+225
33.8299375,-10.6599375,5GXM8RRH+2X5
34.9799375,-16.0499375,5GMPXX2H+2X5
35.1100625,-16.0300625,5GMQX496+X2R
35.0900625,-16.1700625,5GMQR3HR+X2X
35.1800625,-16.2399375,5GMQQ56J+222
35.1299375,-16.2100625,5GMQQ4QH+XXX
35.1599375,-16.1800625,5GMQR595+XXX
35.0200625,-15.9300625,5GPQ329C+X2R
35.2800625,-16.1800625,5GMQR79J+X2X
35.2500625,-16.0900625,5GMQW752+X2X
35.2599375,-15.9600625,5GPQ27Q5+XXX
35.0699375,-15.9200625,5GPQ33H9+XXX
35.1899375,-15.9399375,5GPQ356Q+2X5
35.2400625,-16.1400625,5GMQV65R+X2R
35.2400625,-16.3199375,5GMQM6JR+222
35.2500625,-16.3900625,5GMQJ752+X2X
35.1399375,-15.9300625,5GPQ349Q+XXX
34.9699375,-16.1299375,5GMPVXC9+2X5
35.0200625,-16.0300625,5GMQX29C+X2R
35.1500625,-15.9300625,5GPQ3592+X2R
35.0600625,-16.0799375,5GMQW3C6+225
35.5699375,-15.5199375,5GPQFHJ9+2X5
35.5900625,-15.4800625,5GPQGH9R+X2X
35.4799375,-15.5100625,5GPQFFQH+XXX
35.4099375,-15.3900625,5GPQJC55+XXX
35.4399375,-15.6400625,5GPQ9C5Q+XXX
35.3400625,-15.6200625,5GPQ98HR+X2X
35.2899375,-15.4300625,5GPQH79Q+XXX
35.2400625,-15.4899375,5GPQG66R+222
35.2599375,-15.5100625,5GPQF7Q5+XXX
35.4600625,-15.3900625,5GPQJF56+X2R
35.2199375,-15.5600625,5GPQC6Q9+XXX
35.1599375,-15.5100625,5GPQF5Q5+XXX
35.3400625,-15.3199375,5GPQM8JR+225
35.3499375,-15.2899375,5GPQP86X+2X5
35.5099375,-15.4000625,5GPQHGX5+XXX
35.3899375,-15.2800625,5GPQP99Q+XXX
35.1899375,-15.3799375,5GPQJ5CQ+2X5
35.0999375,-15.3799375,5GPQJ3CX+2X5
35.0900625,-15.3700625,5GPQJ3HR+X2X
35.1100625,-15.3400625,5GPQM456+X2R
35.5799375,-15.3700625,5GPQJHHH+XXX
35.4600625,-15.3100625,5GPQMFQ6+X2R
35.5099375,-15.3199375,5GPQMGJ5+2X5
35.5099375,-15.3100625,5GPQMGQ5+XXX
35.4300625,-15.2399375,5GPQQC6J+222
35.2500625,-15.3700625,5GPQJ7H2+X2X
35.2400625,-15.3499375,5GPQM62R+222
35.2199375,-15.3299375,5GPQM6C9+2X5
35.1700625,-15.2399375,5GPQQ56C+222
35.1599375,-15.2100625,5GPQQ5Q5+XXX
35.2408125,-15.0384375,5GPQX66R+J89
35.2565625,-15.0689375,5GPQW7J4+CJ5
35.2521875,-15.0741875,5GPQW7G2+8V3
33.6333125,-13.9166875,5GRM3JMM+88P
34.8094375,-16.0735625,5GMPWRG5+HQ4
35.1833125,-15.5333125,5GPQF58M+M88
34.2500625,-13.6666875,5GRP87M2+82Q
33.7764375,-14.1685625,5GQMRQJG+HH2
33.6369375,-13.9844375,5GRM2J8P+6QG
33.6430625,-13.9894375,5GRM2J6V+66F
34.2594375,-13.6833125,5GRP8785+MQ8
34.8105625,-16.0744375,5GMPWRG6+66F
33.7314375,-19.0824375,5GGMWP9J+2H2
33.3966875,-19.1724375,5GGMR9HW+2MV
33.8683125,-19.5558125,5GGMCVV9+M88
33.2271875,-19.3221875,5GGMM6HG+4V9
33.2335625,-19.3194375,5GGMM6JM+6CH
33.2333125,-19.3144375,5GGMM6PM+68G
33.2325625,-19.3139375,5GGMM6PM+C2R
33.2171875,-19.3250625,5GGMM6F8+XVX
33.2344375,-19.3205625,5GGMM6HM+QQP
33.2358125,-19.3199375,5GGMM6JP+284
33.2228125,-19.3255625,5GGMM6FF+Q4C
33.2260625,-19.3171875,5GGMM6MG+4C9
33.2319375,-19.3153125,5GGMM6MJ+VQP
40.1255625,-13.1416875,5HR2V45G+86M
39.6150625,-12.9991875,5GVX2J28+82J
38.6205625,-13.7278125,5GRW7JCC+V6M
38.7700625,-13.5719375,5GRWCQHC+62C
39.8160625,-13.5603125,5GRXCRQ8+VCQ
39.8139375,-13.2958125,5GRXPR37+MH6
38.7891875,-13.8830625,5GRW4Q8Q+QMF
38.7930625,-13.9249375,5GRW3QGV+263
32.8139375,-24.2639375,5G7JPRP7+CH5
36.6659375,-17.8329375,5GJR5M88+R95
32.2199375,-24.6099375,5G7J96R9+2XX
32.2309375,-24.5730625,5G7JC6GJ+Q9X
34.5709375,-19.4999375,5GGPGH2C+29X
34.5699375,-19.5810625,5GGPCH99+HXX
32.2500625,-26.4570625,5G5JG7V2+52X
32.2500625,-26.4669375,5G5JG7M2+62X
32.2510625,-26.4500625,5G5JG7X2+XCR
40.3894375,-13.0714375,5HR2W9HQ+CQW
40.3196875,-13.0944375,5HR2W849+6VH
40.3749375,-12.9833125,5HV2298F+MX9
40.2589375,-13.1255625,5HR2V7F5+QHC
40.4221875,-12.6305625,5HV29C9C+QVH
38.9835625,-13.0689375,5GRWWXJM+CCX
38.9875625,-13.0944375,5GRWWX4Q+62C
38.8916875,-13.0941875,5GRWWV4R+8MM
38.9971875,-13.1124375,5GRWVXQW+2V5
33.0360625,-24.5319375,5G7MF29P+6CH
32.9191875,-24.4746875,5G7JGWG9+4M7
32.9103125,-24.4744375,5G7JGWG6+646
33.7920625,-25.0720625,5G6MWQHR+5RX
33.7291875,-25.1083125,5G6MVPRH+MM7
33.6041875,-24.8833125,5G7M4J83+MM7
33.5999375,-24.8444375,5G7M5H4X+6XH
33.5958125,-24.8535625,5G7M4HWW+H84
33.3629375,-25.1599375,5G6MR9R7+255
33.7280625,-25.1090625,5G6MVPRH+96R
33.6775625,-24.9135625,5G7M3MPH+H22
33.5360625,-25.1329375,5G6MVG8P+RC5
33.5010625,-25.1490625,5G6MVG22+9CR
33.6850625,-25.0730625,5G6MWMGP+Q2X
33.5185625,-24.8053125,5G7M5GV9+VCQ
33.5000625,-24.8139375,5G7M5GP2+C2X
33.4714375,-24.8428125,5G7M5F4C+VHJ
32.0208125,-25.9555625,5G6J22VC+Q8V
32.3220625,-26.1419375,5G5JV85C+6R5
32.4470625,-26.0889375,5G5JWC6W+CR5
32.4039375,-26.1129375,5G5JVCP3+RHX
32.2830625,-26.0649375,5G5JW7PM+262
32.0039375,-25.9329375,5G6J3283+RH5
32.2830625,-26.1039375,5G5JV7WM+C6R
32.4149375,-26.0420625,5G5JXC57+5XX
32.4029375,-26.2439375,5G5JQC43+C5X
32.2249375,-26.1499375,5G5JV62F+2X5
